number,fix_duration,first_fix_duration,fix_number,fix_duration_n,first_fix_duration_n,fix_number_n,word,sentence_num,first_fix_dur
2,0.0,0.0,0.0,0.0,0.0,0.0,some,61,0.0
3,0.1833333333333333,0.1833333333333333,0.6666666666666666,0.0072571334322942,0.0099090529107392,0.0091324200913242,suggestions,61,183.3333333333333
4,0.0917333333333333,0.0917333333333333,0.3333333333333333,0.0048142103173145,0.0058399489004471,0.0049751243781094,items,61,91.7333333333333
5,0.2480666666666666,0.2480666666666666,0.6666666666666666,0.009819561273297,0.013407849411222,0.0091324200913242,that,61,248.0666666666666
6,0.0,0.0,0.0,0.0,0.0,0.0,could,61,0.0
7,0.1672333333333333,0.0916333333333333,0.6666666666666666,0.008776487340831,0.0058335826770818,0.0099502487562189,be,61,91.6333333333333
8,0.0,0.0,0.0,0.0,0.0,0.0,added,61,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,to,61,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,game:,61,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,5.,61,0.0
12,0.0755333333333333,0.0755333333333333,0.3333333333333333,0.0039640263731957,0.0048086207152664,0.0049751243781094,a,61,75.5333333333333
13,0.0,0.0,0.0,0.0,0.0,0.0,coin,61,0.0
14,0.3716333333333333,0.3716333333333333,1.0,0.0168675313784361,0.0216941407137408,0.0141075444694336,that,61,371.6333333333333
15,0.6687666666666666,0.3937333333333333,2.0,0.0291151195409014,0.0224736771306038,0.0282150889388673,allows,61,393.73333333333335
16,0.0,0.0,0.0,0.0,0.0,0.0,you,61,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,to,61,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,mark,61,0.0
19,1.1646999999999998,0.2264333333333333,3.0,0.0472159849054095,0.0130675296230947,0.0415048047434062,anything,61,226.43333333333328
20,0.2588666666666666,0.2588666666666666,1.0,0.0117765529739035,0.0151316672109686,0.0141075444694336,that,61,258.86666666666656
21,0.2482,0.2482,0.6666666666666666,0.0098248391885205,0.0134150559951571,0.0091324200913242,uses,61,248.20000000000002
22,0.2259333333333333,0.2259333333333333,0.6666666666666666,0.0089434273461982,0.0122115564779982,0.0091324200913242,rng,61,225.93333333333328
23,0.3665333333333333,0.3665333333333333,0.6666666666666666,0.0145089889493649,0.0198108992375434,0.0091324200913242,to,61,366.5333333333333
24,0.2801333333333333,0.2801333333333333,1.0,0.0119228493789126,0.0157626640819966,0.0141075444694336,be,61,280.13333333333327
25,0.4315333333333333,0.2480666666666666,1.3333333333333333,0.0170819726208147,0.013407849411222,0.0182648401826484,fixed,61,248.0666666666666
26,0.2048666666666666,0.2048666666666666,0.6666666666666666,0.0081095167408873,0.0110729162162551,0.0091324200913242,with,61,204.86666666666662
27,1.2181,0.1292333333333333,5.0,0.0491905117894392,0.0077101111097071,0.0689020650173788,determined,61,129.23333333333332
28,0.3666999999999999,0.1833666666666666,1.6666666666666667,0.0156285220345882,0.0107404438690056,0.0232399645607578,outcome,61,183.3666666666666
29,0.2211333333333333,0.2211333333333333,1.0,0.0099364270417084,0.0128339386094452,0.0141075444694336,(say,61,221.1333333333333
30,0.0,0.0,0.0,0.0,0.0,0.0,a,61,0.0
31,0.3452,0.3452,1.0,0.0154742788905582,0.0200068496722444,0.0141075444694336,specific,61,345.2
32,0.0,0.0,0.0,0.0,0.0,0.0,dice,61,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,roll),61,0.0
34,0.0969999999999999,0.0969999999999999,0.3333333333333333,0.0050906075666371,0.0061752366643536,0.0049751243781094,6.,61,96.9999999999999
35,0.1132666666666666,0.1132666666666666,0.3333333333333333,0.0059442902101143,0.0072108089984445,0.0049751243781094,a,61,113.2666666666666
36,0.1132,0.1132,0.3333333333333333,0.0059407915107558,0.0072065648495343,0.0049751243781094,pocket,61,113.19999999999999
37,0.0,0.0,0.0,0.0,0.0,0.0,watch,61,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,that,61,0.0
39,0.1887333333333333,0.0917333333333333,0.6666666666666666,0.0099048178839516,0.0058399489004471,0.0099502487562189,marks,61,91.7333333333333
40,0.0754666666666666,0.0754666666666666,0.3333333333333333,0.0039605276738372,0.0048043765663562,0.0049751243781094,the,61,75.4666666666666
41,0.0,0.0,0.0,0.0,0.0,0.0,current,61,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,loop,61,0.0
43,0.0700666666666666,0.0700666666666666,0.3333333333333333,0.0036771330257976,0.0044606005046293,0.0049751243781094,and,61,70.06666666666659
44,0.0,0.0,0.0,0.0,0.0,0.0,anything,61,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,that,61,0.0
46,0.1943333333333333,0.1943333333333333,0.6666666666666666,0.0076925614382318,0.0105035960853836,0.0091324200913242,was,61,194.33333333333331
47,0.1187,0.1187,0.3333333333333333,0.0062294342078332,0.0075567071346265,0.0049751243781094,changed,61,118.7
48,0.1508,0.1508,0.6666666666666666,0.0059693221177634,0.0081506464305789,0.0091324200913242,about,61,150.79999999999998
49,0.2048666666666666,0.2048666666666666,0.3333333333333333,0.0107515031287119,0.0130422696010712,0.0049751243781094,"it,",61,204.86666666666662
50,0.0,0.0,0.0,0.0,0.0,0.0,it,61,0.0
51,0.5497000000000001,0.5497000000000001,1.0,0.0232885756842605,0.0308507079908972,0.0141075444694336,allows,61,549.7
52,0.0,0.0,0.0,0.0,0.0,0.0,the,61,0.0
53,0.5499333333333333,0.4044666666666667,1.3333333333333333,0.024827722474279,0.0227429915201845,0.0190826688475431,user,61,404.4666666666667
54,0.0,0.0,0.0,0.0,0.0,0.0,to,61,0.0
55,0.1186,0.1186,0.3333333333333333,0.0062241861587954,0.0075503409112612,0.0049751243781094,return,61,118.6
56,0.0,0.0,0.0,0.0,0.0,0.0,to,61,0.0
57,0.6793333333333335,0.3829666666666666,2.0,0.0288382931200991,0.021166615847218,0.0282150889388673,that,61,382.96666666666664
58,0.0647,0.0647,0.3333333333333333,0.0033954877274373,0.0041189465173575,0.0049751243781094,exact,61,64.69999999999999
59,0.0,0.0,0.0,0.0,0.0,0.0,point,61,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,in,61,0.0
61,0.0808333333333333,0.0808333333333333,0.3333333333333333,0.0042421729721975,0.005146030553628,0.0049751243781094,that,61,80.8333333333333
62,0.3236666666666666,0.3236666666666666,0.6666666666666666,0.012812139205014,0.0174939825024142,0.0091324200913242,loop,61,323.66666666666663
63,0.1833666666666666,0.1833666666666666,1.0,0.0086490851865007,0.010947440661487,0.0141075444694336,without,61,183.3666666666666
64,0.1725333333333333,0.1725333333333333,0.6666666666666666,0.0068296222991918,0.0093253196119975,0.0091324200913242,increasing,61,172.53333333333327
65,0.0,0.0,0.0,0.0,0.0,0.0,the,61,0.0
66,0.3559333333333334,0.3559333333333334,0.6666666666666666,0.0140893946890978,0.0192379758147043,0.0091324200913242,loop,61,355.9333333333334
67,0.0,0.0,0.0,0.0,0.0,0.0,counter.,61,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,7.,61,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,a,61,0.0
70,0.248,0.248,0.6666666666666666,0.0098169223156853,0.0134042461192545,0.0091324200913242,sword,61,248.0
71,0.0,0.0,0.0,0.0,0.0,0.0,that,61,0.0
72,0.4691,0.3882666666666667,1.3333333333333333,0.0207239679233114,0.0218148413027732,0.0190826688475431,becomes,61,388.2666666666667
73,0.3236,0.3236,0.6666666666666666,0.0128095002474022,0.0174903792104466,0.0091324200913242,stronger,61,323.6
74,0.0,0.0,0.0,0.0,0.0,0.0,with,61,0.0
75,0.4311666666666666,0.4311666666666666,1.0,0.0183196722081208,0.0242376989370696,0.0141075444694336,every,61,431.1666666666666
76,0.2857333333333333,0.2857333333333333,1.0,0.0123560182880045,0.0162229914151662,0.0141075444694336,subsequent,61,285.7333333333333
77,0.0,0.0,0.0,0.0,0.0,0.0,loops,61,0.0
78,0.2967333333333333,0.2967333333333333,1.0,0.012788007326955,0.0168149711620399,0.0141075444694336,8.,61,296.7333333333333
79,0.1994666666666666,0.1132333333333333,0.6666666666666666,0.0104681084806723,0.0072086869239894,0.0099502487562189,a,61,113.23333333333329
80,0.0,0.0,0.0,0.0,0.0,0.0,bag,61,0.0
81,0.3880333333333333,0.3880333333333333,1.0,0.0167515447962996,0.0220101878587823,0.0141075444694336,that,61,388.0333333333333
82,0.1241333333333333,0.0863333333333333,0.6666666666666666,0.006514578205552,0.0054961728387202,0.0099502487562189,allows,61,86.3333333333333
83,0.2588333333333333,0.2588333333333333,1.0,0.0113578288770407,0.0148187295193199,0.0141075444694336,you,61,258.8333333333333
84,0.0862666666666666,0.0862666666666666,0.3333333333333333,0.0045273169699164,0.00549192868981,0.0049751243781094,to,61,86.26666666666661
85,0.3770666666666666,0.1939999999999999,1.3333333333333333,0.0149259442520204,0.0104855796255458,0.0182648401826484,bring,61,193.9999999999999
86,0.1185666666666666,0.1185666666666666,0.3333333333333333,0.0062224368091162,0.0075482188368061,0.0049751243781094,one,61,118.56666666666659
87,0.0809333333333333,0.0809333333333333,0.3333333333333333,0.0042474210212353,0.0051523967769933,0.0049751243781094,non,61,80.93333333333331
88,0.4417999999999999,0.4417999999999999,1.0,0.0187392963345737,0.0248114627204784,0.0141075444694336,special,61,441.7999999999999
89,0.0,0.0,0.0,0.0,0.0,0.0,item,61,0.0
90,0.1835333333333333,0.1835333333333333,0.6666666666666666,0.0072650503051294,0.0099198627866418,0.0091324200913242,across,61,183.5333333333333
91,0.0,0.0,0.0,0.0,0.0,0.0,the,61,0.0
92,0.0755666666666666,0.0755666666666666,0.3333333333333333,0.003965775722875,0.0048107427897215,0.0049751243781094,loop,61,75.5666666666666
93,0.2374,0.2374,0.6666666666666666,0.0093973280554181,0.0128313226964154,0.0091324200913242,without,61,237.4
94,0.0808333333333333,0.0808333333333333,0.3333333333333333,0.0042421729721975,0.005146030553628,0.0049751243781094,getting,61,80.8333333333333
95,0.1615333333333333,0.1615333333333333,0.6666666666666666,0.0063941942932541,0.0087307764373531,0.0091324200913242,their,61,161.5333333333333
96,0.2263333333333333,0.2263333333333333,0.6666666666666666,0.0089592610918687,0.0122331762298035,0.0091324200913242,information,61,226.33333333333331
97,0.0,0.0,0.0,0.0,0.0,0.0,reset,61,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,9.,61,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,a,61,0.0
100,0.2912,0.2912,0.6666666666666666,0.011526966848095,0.0157391793142214,0.0091324200913242,pair,61,291.2
101,0.0,0.0,0.0,0.0,0.0,0.0,of,61,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,boots,61,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0,that,61,0.0
104,0.4259666666666666,0.4259666666666666,1.0,0.0183218910171232,0.0241117295437268,0.0141075444694336,allows,61,425.9666666666666
105,0.1132666666666666,0.1132666666666666,0.3333333333333333,0.0059442902101143,0.0072108089984445,0.0049751243781094,you,61,113.2666666666666
106,0.4097666666666666,0.4097666666666666,1.0,0.0177494036572112,0.0232873981510275,0.0141075444694336,to,61,409.7666666666666
107,0.0699999999999999,0.0699999999999999,0.3333333333333333,0.0036736343264391,0.004456356355719,0.0049751243781094,mark,61,69.9999999999999
108,0.0,0.0,0.0,0.0,0.0,0.0,a,61,0.0
109,0.3398,0.3398,1.0,0.0147721900118415,0.0193509762794386,0.0141075444694336,location,61,339.8
110,0.0,0.0,0.0,0.0,0.0,0.0,to,61,0.0
111,0.6686,0.2694666666666667,2.0,0.0264661058881741,0.0145645061328029,0.0273972602739726,spawn,61,269.4666666666667
112,0.0,0.0,0.0,0.0,0.0,0.0,at,61,0.0
113,0.2263333333333333,0.2263333333333333,1.0,0.0099324887492124,0.0129586262889027,0.0141075444694336,when,61,226.33333333333331
114,0.0,0.0,0.0,0.0,0.0,0.0,the,61,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0,loop,61,0.0
116,0.2049333333333333,0.2049333333333333,0.6666666666666666,0.008112155698499,0.0110765195082227,0.0091324200913242,resets,61,204.9333333333333
117,0.1294,0.1294,0.3333333333333333,0.0067909754548746,0.008237893034715,0.0049751243781094,10.,61,129.39999999999998
118,0.0,0.0,0.0,0.0,0.0,0.0,a,61,0.0
119,0.7383000000000001,0.4688333333333332,1.6666666666666667,0.0304068511021873,0.0262210086294318,0.0232399645607578,hammer,61,468.8333333333332
120,0.0,0.0,0.0,0.0,0.0,0.0,that,61,0.0
121,1.0407666666666666,0.3774666666666667,2.6666666666666665,0.0434923076069875,0.0212311080040314,0.0373475090301915,permanently,61,377.4666666666667
122,0.5118999999999999,0.1400333333333333,2.0,0.0222789005470739,0.0083976632331609,0.0282150889388673,destroy,61,140.03333333333327
123,0.0,0.0,0.0,0.0,0.0,0.0,an,61,0.0
124,0.1293,0.0647333333333333,0.6666666666666666,0.0067857274058368,0.0041210685918126,0.0099502487562189,object,61,64.73333333333329
125,0.3072999999999999,0.3072999999999999,1.0,0.0130682935580597,0.0172832353995972,0.0141075444694336,in,61,307.2999999999999
126,0.0,0.0,0.0,0.0,0.0,0.0,the,61,0.0
127,0.3555333333333333,0.1723333333333333,1.6666666666666667,0.0178263336680788,0.0103507754123876,0.0240577932256525,world,61,172.33333333333331
0,0.0,0.0,0.0,0.0,0.0,0.0,I,62,0.0
1,0.4258999999999999,0.4258999999999999,1.0,0.1388988816447781,0.1951737547988233,0.125,fine,62,425.89999999999986
2,0.8679,0.372,2.0,0.2756336575201214,0.1695290154508414,0.25,and,62,372.0
3,0.2156,0.2156,0.6666666666666666,0.0640941792020928,0.0952296819787986,0.0833333333333333,how,62,215.60000000000002
4,0.3234333333333333,0.3234333333333333,1.0,0.1068326094400277,0.1489931228390136,0.125,can,62,323.4333333333333
5,0.5716,0.4853,1.3333333333333333,0.190233144136902,0.2211071282533824,0.1666666666666666,J,62,485.3
6,0.566,0.2425333333333333,1.6666666666666667,0.1794685072747638,0.1135613868554713,0.2083333333333333,assist,62,242.5333333333333
7,0.1131333333333333,0.1131333333333333,0.3333333333333333,0.0448390207813139,0.0564059098236692,0.0416666666666666,you,62,113.1333333333333
8,0.0,0.0,0.0,0.0,0.0,0.0,today?,62,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,I'm,63,0.0
1,1.2939333333333334,0.4205333333333333,1.6666666666666667,0.3232113069996713,0.2312587860961465,0.1719576719576719,doing,63,420.5333333333333
2,0.3291333333333333,0.2157333333333333,1.3333333333333333,0.0800296717513967,0.1183366688648584,0.1216931216931216,"swell,",63,215.7333333333333
3,0.8675666666666665,0.2750333333333333,2.333333333333333,0.2168394086949878,0.1514857670527683,0.246031746031746,thanks,63,275.0333333333333
4,0.1024666666666666,0.1024666666666666,0.3333333333333333,0.0243695547046559,0.054134967596506,0.0238095238095238,for,63,102.4666666666666
5,0.4529,0.2103,1.6666666666666667,0.1096112276003919,0.1158301120583716,0.1455026455026455,asking!,63,210.29999999999998
6,0.4744333333333333,0.3613333333333333,1.3333333333333333,0.1164846694186186,0.1999846169333737,0.1216931216931216,How,63,361.33333333333326
7,0.5332666666666667,0.2317333333333333,2.0,0.1294541608302775,0.1289690813979752,0.1693121693121693,about,63,231.7333333333333
8,0.0,0.0,0.0,0.0,0.0,0.0,you?,63,0.0
0,0.7061333333333333,0.2426666666666666,2.0,0.0473658289570329,0.0272648692361672,0.0475,Although,64,242.66666666666657
1,0.0809333333333333,0.0809333333333333,0.3333333333333333,0.0067153446177674,0.008917487530943,0.0074074074074074,there,64,80.93333333333331
2,0.3988,0.2479666666666666,1.3333333333333333,0.0273700685325254,0.0289712513287558,0.0311574074074074,are,64,247.9666666666666
3,0.0863,0.0863,0.3333333333333333,0.0046675392386989,0.0072583222594156,0.0066666666666666,many,64,86.3
4,0.3669,0.2103666666666666,1.3333333333333333,0.0226498617119219,0.0202260233672543,0.0274074074074074,different,64,210.3666666666666
5,0.7871,0.2102666666666666,2.0,0.0478150374928428,0.026256961361499,0.04375,formatting,64,210.2666666666666
6,0.1617999999999999,0.1617999999999999,0.6666666666666666,0.01155316749496,0.0161378126845747,0.014074074074074,styles,64,161.7999999999999
7,0.1833,0.1833,0.3333333333333333,0.0099137884409445,0.0154165755521539,0.0066666666666666,to,64,183.29999999999998
8,0.1778333333333333,0.1778333333333333,0.6666666666666666,0.013807398506879,0.0218040664748867,0.0170833333333333,choose,64,177.8333333333333
9,0.1615666666666666,0.1615666666666666,0.6666666666666666,0.0116984727469176,0.0162607445846242,0.014074074074074,"from,",64,161.5666666666666
10,0.7279,0.2264666666666666,2.6666666666666665,0.0509805651540743,0.0264454515062005,0.0623148148148148,preference,64,226.46666666666658
11,0.4475666666666667,0.2643,1.3333333333333333,0.0432049681648313,0.0400686790211773,0.0356481481481481,is,64,264.29999999999995
12,0.5393,0.1023666666666666,1.6666666666666667,0.0291680638636191,0.0086096205711338,0.0333333333333333,typically,64,102.3666666666666
13,0.1024333333333333,0.1024333333333333,0.3333333333333333,0.0055401112709624,0.0086152276180703,0.0066666666666666,the,64,102.43333333333331
14,0.5985666666666667,0.1941,2.0,0.0577588737908144,0.026573503524221,0.0564814814814814,confounding,64,194.1
15,0.4043333333333334,0.1941,1.3333333333333333,0.0396183933423691,0.026573503524221,0.0386574074074074,factor,64,194.1
16,0.0971,0.0971,0.3333333333333333,0.0080567540657152,0.0106987813746446,0.0074074074074074,for,64,97.10000000000001
17,0.1994333333333333,0.1994333333333333,0.6666666666666666,0.0187832515187142,0.0280211884741494,0.017824074074074,what,64,199.4333333333333
18,0.1132333333333333,0.1132333333333333,0.3333333333333333,0.0093953977209868,0.0124764024475344,0.0074074074074074,any,64,113.23333333333329
19,0.3343333333333333,0.2535,1.0,0.0232217391231348,0.0259599690484336,0.0207407407407407,one,64,253.5
20,0.0969999999999999,0.0969999999999999,0.3333333333333333,0.0052462492022456,0.0081582532927383,0.0066666666666666,person,64,96.9999999999999
21,0.0646666666666666,0.0646666666666666,0.3333333333333333,0.0066426981681218,0.0105795868507732,0.0104166666666666,or,64,64.6666666666666
22,0.3286666666666666,0.3286666666666666,1.0,0.027448839952011,0.0417439860427262,0.0244907407407407,team,64,328.66666666666663
23,0.3990666666666667,0.3990666666666667,0.6666666666666666,0.0245446334938198,0.0362367185435692,0.014074074074074,chooses.,64,399.06666666666666
24,0.5499333333333333,0.3288666666666667,2.0,0.0452971889403917,0.0339114698725041,0.0557407407407407,The,64,328.8666666666667
25,0.0,0.0,0.0,0.0,0.0,0.0,most,64,0.0
26,0.3235666666666667,0.1780333333333333,1.3333333333333333,0.0224863131841278,0.0173657875333676,0.0281481481481481,commonly,64,178.0333333333333
27,0.1456,0.1456,0.3333333333333333,0.0078747823077006,0.0122457905095123,0.0066666666666666,used,64,145.6
28,0.4043333333333334,0.4043333333333334,1.0,0.0312216562034452,0.0472416894451632,0.0244907407407407,formatting,64,404.33333333333337
29,0.1779333333333333,0.1779333333333333,0.3333333333333333,0.0096235320417824,0.0149652082737584,0.0066666666666666,style,64,177.9333333333333
30,0.1616999999999999,0.1616999999999999,0.6666666666666666,0.0109276141038154,0.0155696068249811,0.014074074074074,for,64,161.6999999999999
31,0.0,0.0,0.0,0.0,0.0,0.0,C++,64,0.0
32,0.2318,0.2318,0.6666666666666666,0.0223147241369689,0.0338755513790744,0.017824074074074,programming,64,231.8
33,0.0,0.0,0.0,0.0,0.0,0.0,is,64,0.0
34,0.2209333333333333,0.2209333333333333,0.6666666666666666,0.0200333238952611,0.0289460392008199,0.017824074074074,ANSI,64,220.93333333333328
35,0.0,0.0,0.0,0.0,0.0,0.0,or,64,0.0
36,0.3450999999999999,0.2804333333333333,1.0,0.0300192696341306,0.0346454547287008,0.0252314814814814,Allman.,64,280.43333333333334
37,0.3288999999999999,0.1833666666666666,1.0,0.0324009509553789,0.0262544741918274,0.0282407407407407,Teams,64,183.3666666666666
38,0.0862666666666666,0.0862666666666666,0.3333333333333333,0.0088614963191234,0.0141133869947429,0.0104166666666666,at,64,86.26666666666661
39,0.2804333333333333,0.1025333333333333,1.0,0.0232686137847106,0.0112974430169608,0.0222222222222222,Google,64,102.53333333333329
40,0.0,0.0,0.0,0.0,0.0,0.0,have,64,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,their,64,0.0
42,0.1132,0.1132,0.3333333333333333,0.0093926319283106,0.0124727296767227,0.0074074074074074,own,64,113.19999999999999
43,0.1078333333333333,0.1078333333333333,0.3333333333333333,0.0110768703989043,0.0176417337434286,0.0104166666666666,formatting,64,107.8333333333333
44,0.1618,0.1618,0.3333333333333333,0.0087509600095189,0.0136083029151037,0.0066666666666666,"guidelines,",64,161.8
45,0.1833333333333333,0.1833333333333333,0.6666666666666666,0.01131862093424,0.0166858724550447,0.014074074074074,and,64,183.3333333333333
46,0.2967,0.2967,0.6666666666666666,0.0185401303536065,0.0272046437635135,0.014074074074074,there,64,296.70000000000005
47,0.0,0.0,0.0,0.0,0.0,0.0,are,64,0.0
48,0.0915666666666666,0.0268999999999999,0.6666666666666666,0.0075976324814691,0.0029639260450869,0.0148148148148148,many,64,26.8999999999999
49,0.2264666666666666,0.2264666666666666,0.6666666666666666,0.0159221812581492,0.0250517479777654,0.0170833333333333,public,64,226.46666666666658
50,0.1727666666666666,0.1727666666666666,0.6666666666666666,0.0112141568907098,0.0162187404771737,0.014074074074074,Style,64,172.7666666666666
51,0.3289333333333333,0.0215333333333333,1.3333333333333333,0.027292842128554,0.0023726099443942,0.0296296296296296,Guides,64,21.5333333333333
52,0.1023333333333333,0.1023333333333333,0.3333333333333333,0.0084909835158756,0.0112754063920903,0.0074074074074074,out,64,102.3333333333333
53,0.1293666666666666,0.1293666666666666,0.3333333333333333,0.0069968017711048,0.0108804745804527,0.0066666666666666,there,64,129.3666666666666
54,0.0,0.0,0.0,0.0,0.0,0.0,that,64,0.0
55,0.1078666666666666,0.1078666666666666,0.3333333333333333,0.0089501051001216,0.0118850863468417,0.0074074074074074,you,64,107.8666666666666
56,0.1455666666666666,0.1455666666666666,0.3333333333333333,0.0078729794729232,0.012242986986044,0.0066666666666666,can,64,145.5666666666666
57,0.302,0.1941333333333333,1.0,0.0217869136640543,0.0184373839819292,0.0214814814814814,try,64,194.1333333333333
58,0.1349666666666666,0.1349666666666666,0.3333333333333333,0.0072996780137087,0.0113514665231262,0.0066666666666666,out.,64,134.96666666666658
0,0.5391333333333334,0.3181333333333333,1.6666666666666667,0.061201195018454,0.0659132971405829,0.058789650894914,There,65,318.1333333333333
1,0.1186666666666666,0.1186666666666666,0.3333333333333333,0.0068758389585807,0.0146426132951638,0.0075757575757575,are,65,118.6666666666666
2,0.2914,0.2914,1.0,0.0461019887461238,0.0621948843840498,0.0436381357433989,several,65,291.4
3,0.5876,0.1186999999999999,2.0,0.0582072231990853,0.0246784703415217,0.0653907496012759,recommended,65,118.6999999999999
4,0.3289666666666666,0.1995333333333333,1.0,0.030078874833257,0.0340271164744628,0.0336700336700336,formatting,65,199.5333333333333
5,0.8843,0.4368666666666667,1.6666666666666667,0.0856046516868401,0.0848973637762109,0.058789650894914,styles,65,436.8666666666667
6,0.0,0.0,0.0,0.0,0.0,0.0,for,65,0.0
7,0.1887333333333333,0.1887333333333333,0.3333333333333333,0.0109356742088439,0.023288336089106,0.0075757575757575,"C++,",65,188.73333333333332
8,0.4042666666666667,0.4042666666666667,1.0,0.048066304998877,0.0720708686252351,0.0436381357433989,but,65,404.2666666666667
9,0.415,0.3342,1.0,0.035672472897168,0.052096554680607,0.0326953748006379,the,65,334.2
10,0.1024666666666666,0.1024666666666666,0.3333333333333333,0.0059371710558082,0.0126436497947566,0.0075757575757575,most,65,102.4666666666666
11,0.2318,0.2318,0.6666666666666666,0.0306430823335546,0.0432968178648142,0.026094276094276,widely,65,231.8
12,0.9919666666666668,0.1833,3.0,0.0684904706516506,0.0320204053603206,0.0791245791245791,accepted,65,183.29999999999998
13,0.0,0.0,0.0,0.0,0.0,0.0,one,65,0.0
14,0.0269333333333333,0.0269333333333333,0.3333333333333333,0.0015605836737453,0.0033233796467675,0.0075757575757575,is,65,26.933333333333298
15,0.2319666666666666,0.1188333333333333,1.0,0.0447186186570872,0.0296050032411145,0.0545808966861598,the,65,118.8333333333333
16,0.7872333333333333,0.372,1.3333333333333333,0.0683308684729427,0.0652959241457064,0.0412457912457912,"""Google",65,372.0
17,0.2210333333333333,0.1293666666666666,0.6666666666666666,0.0128072157680756,0.0159629163479019,0.0151515151515151,C++,65,129.3666666666666
18,0.4851333333333333,0.1724333333333333,1.3333333333333333,0.0404983872847836,0.031853486835884,0.0412457912457912,Style,65,172.4333333333333
19,0.3882999999999999,0.2426666666666666,1.6666666666666667,0.0575039663964706,0.0443803531451495,0.0806751727804359,"Guide"".",65,242.66666666666657
20,0.0,0.0,0.0,0.0,0.0,0.0,This,65,0.0
21,0.1563333333333333,0.1563333333333333,0.6666666666666666,0.0304697703365031,0.0380725902040036,0.0360623781676413,style,65,156.3333333333333
22,0.1349333333333333,0.1349333333333333,0.6666666666666666,0.0194557878334795,0.0275188176827656,0.0251196172248803,guide,65,134.93333333333328
23,0.0,0.0,0.0,0.0,0.0,0.0,provides,65,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,a,65,0.0
25,0.1455333333333333,0.1455333333333333,0.6666666666666666,0.0299083482320918,0.0372971113230365,0.0360623781676413,set,65,145.5333333333333
26,0.0,0.0,0.0,0.0,0.0,0.0,of,65,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,rules,65,0.0
28,0.1024666666666666,0.1024666666666666,0.3333333333333333,0.0229478336170085,0.0285311206400475,0.0175438596491228,and,65,102.4666666666666
29,0.0647333333333333,0.0647333333333333,0.3333333333333333,0.014497297620114,0.0180245401050658,0.0175438596491228,guidelines,65,64.73333333333329
30,0.0,0.0,0.0,0.0,0.0,0.0,for,65,0.0
31,0.1942666666666666,0.0809333333333333,0.6666666666666666,0.043506823135955,0.0225353158471162,0.0350877192982456,writing,65,80.93333333333331
32,0.1510333333333333,0.1510333333333333,0.3333333333333333,0.008751243348688,0.0186364272023559,0.0075757575757575,"clean,",65,151.0333333333333
33,0.0916333333333333,0.0916333333333333,0.3333333333333333,0.0205216638299142,0.0255146553804458,0.0175438596491228,"readable,",65,91.6333333333333
34,0.0808,0.0808,0.3333333333333333,0.0046817510212359,0.0099701389403025,0.0075757575757575,and,65,80.8
35,0.5984333333333333,0.2423999999999999,2.0,0.0867192939760138,0.050409173305219,0.0872762714867978,maintainable,65,242.3999999999999
36,0.0,0.0,0.0,0.0,0.0,0.0,C++,65,0.0
37,0.0915666666666666,0.0915666666666666,0.3333333333333333,0.0053055982076464,0.0112986681802851,0.0075757575757575,code.,65,91.5666666666666
0,0.0484999999999999,0.0484999999999999,0.3333333333333333,0.0040350089019784,0.0067830270481944,0.0074074074074074,King,66,48.4999999999999
1,0.0,0.0,0.0,0.0,0.0,0.0,Henry,66,0.0
2,0.1725333333333333,0.1725333333333333,0.6666666666666666,0.010520645954653,0.0176329712033412,0.0121212121212121,IV,66,172.53333333333327
3,0.2371333333333333,0.1509333333333333,0.6666666666666666,0.0197285589887796,0.0211089666489515,0.0148148148148148,had,66,150.9333333333333
4,0.0,0.0,0.0,0.0,0.0,0.0,3,66,0.0
5,0.4311333333333333,0.1616,1.3333333333333333,0.0262894193928676,0.0165155804470244,0.0242424242424242,children:,66,161.6
6,0.221,0.221,1.0,0.0150342844598393,0.0252272132084056,0.0195286195286195,"Henry,",66,221.0
7,0.1725,0.0862666666666666,0.6666666666666666,0.0143513203214695,0.0120649305846922,0.0148148148148148,1390,66,86.26666666666661
8,0.1565333333333333,0.0701,0.6666666666666666,0.0130229565661103,0.0098039215686274,0.0148148148148148,and,66,70.1
