number,fix_duration,first_fix_duration,fix_number,fix_duration_n,first_fix_duration_n,fix_number_n,word,sentence_num
86,0.6256,0.2372,2.0,0.026491636671607,0.014462444592131,0.0289855072463768,comfortably,59
87,0.4200666666666666,0.1722666666666666,1.3333333333333333,0.0177881290140447,0.0105033605469551,0.0193236714975845,and,59
88,0.7332666666666667,0.2479333333333333,2.0,0.0310508857364669,0.0151168722423089,0.0289855072463768,securely,59
89,0.2588666666666666,0.0755333333333333,1.3333333333333333,0.0109619592067188,0.0046053821593267,0.0193236714975845,on,59
90,1.0080666666666669,0.4257999999999999,2.333333333333333,0.0454638907487294,0.0286622771149483,0.036077705827937,your,59
91,0.0970666666666666,0.0970666666666666,0.6666666666666666,0.004110381819465,0.0059183022276961,0.0096618357487922,feet,59
92,0.4742666666666666,0.1507333333333333,1.3333333333333333,0.0200832804008751,0.0091904404785857,0.0193236714975845,without,59
93,0.0,0.0,0.0,0.0,0.0,0.0,being,59
94,0.2263333333333333,0.2263333333333333,0.6666666666666666,0.0095843037617333,0.013799887405926,0.0096618357487922,too,59
95,0.0,0.0,0.0,0.0,0.0,0.0,tight,59
96,0.248,0.248,0.6666666666666666,0.0105017997035782,0.0151209370103224,0.0096618357487922,or,59
97,0.2372,0.2372,0.6666666666666666,0.010044463264874,0.014462444592131,0.0096618357487922,loose,59
98,0.0,0.0,0.0,0.0,0.0,0.0,in,59
99,0.0,0.0,0.0,0.0,0.0,0.0,any,59
100,0.1942666666666666,0.1942666666666666,0.6666666666666666,0.0082264097678029,0.0118447339914192,0.0096618357487922,areas.,59
0,0.0,0.0,0.0,0.0,0.0,0.0,5.,60
1,0.0,0.0,0.0,0.0,0.0,0.0,a,60
2,0.5068333333333334,0.5068333333333334,1.0,0.0439127169001194,0.0586650700850414,0.0251068376068376,tome,60
3,0.1454333333333333,0.1454333333333333,0.3333333333333333,0.0064965908904781,0.0086625726431071,0.0042735042735042,that,60
4,0.0,0.0,0.0,0.0,0.0,0.0,can,60
5,0.5066,0.2368333333333333,2.0,0.0419575909523153,0.0244398376952688,0.0502136752136752,mark,60
6,0.2855666666666667,0.2855666666666667,1.0,0.0249945062880308,0.0333920241873816,0.0251068376068376,learned,60
7,0.3074333333333333,0.3074333333333333,1.0,0.025987243088399,0.0347158259647417,0.0251068376068376,"spells,",60
8,0.0701,0.0701,0.3333333333333333,0.0031314074358642,0.0041754275197007,0.0042735042735042,allowing,60
9,0.0,0.0,0.0,0.0,0.0,0.0,you,60
10,0.0,0.0,0.0,0.0,0.0,0.0,to,60
11,0.3288666666666667,0.3288666666666667,1.0,0.028223882458044,0.037704886048218,0.0251068376068376,keep,60
12,0.0,0.0,0.0,0.0,0.0,0.0,your,60
13,0.0755333333333333,0.0755333333333333,0.3333333333333333,0.0033741175699801,0.0044990578980703,0.0042735042735042,spell,60
14,0.5876666666666667,0.2535666666666666,2.333333333333333,0.0462284483340807,0.0297842417162149,0.0544871794871794,knowledge,60
15,0.0,0.0,0.0,0.0,0.0,0.0,between,60
16,0.1454666666666666,0.0969999999999999,0.6666666666666666,0.0064980799097058,0.0057776957119967,0.0085470085470085,loops.,60
17,0.2799999999999999,0.2799999999999999,0.6666666666666666,0.0292449578559268,0.0390832193406102,0.0208333333333333,6.,60
18,0.0,0.0,0.0,0.0,0.0,0.0,a,60
19,0.4369,0.1186666666666666,2.0,0.022094900263736,0.0105197347822071,0.0379273504273504,pouch,60
20,0.3342333333333333,0.2642666666666666,1.3333333333333333,0.0246021042545228,0.0286878290146343,0.0293803418803418,that,60
21,0.0,0.0,0.0,0.0,0.0,0.0,can,60
22,0.1778666666666666,0.1023666666666666,0.6666666666666666,0.0079454065990354,0.0060973551654783,0.0085470085470085,mark,60
23,0.0916666666666666,0.0916666666666666,0.3333333333333333,0.0040948028761895,0.0054600217209591,0.0042735042735042,acquired,60
24,0.1939999999999999,0.1939999999999999,0.6666666666666666,0.0202625779430349,0.0270790876859942,0.0208333333333333,"items,",60
25,0.1346333333333333,0.1346333333333333,0.3333333333333333,0.0060141486607016,0.0080192828112559,0.0042735042735042,allowing,60
26,0.1616666666666666,0.1616666666666666,0.6666666666666666,0.0168854816191958,0.0225659064049952,0.0208333333333333,you,60
27,0.2155333333333333,0.2155333333333333,1.0,0.0180045665914403,0.0240513367754283,0.0251068376068376,to,60
28,0.0,0.0,0.0,0.0,0.0,0.0,keep,60
29,0.3885,0.3183,1.3333333333333333,0.0296045528034299,0.0353577521179543,0.0293803418803418,the,60
30,0.1132333333333333,0.1132333333333333,0.3333333333333333,0.0050581983165148,0.0067446159222175,0.0042735042735042,items,60
31,0.1025333333333333,0.1025333333333333,0.3333333333333333,0.0045802231444214,0.0061072824776982,0.0042735042735042,you,60
32,0.0,0.0,0.0,0.0,0.0,0.0,have,60
33,0.3234666666666667,0.3234666666666667,1.0,0.0273410688166663,0.0365243699645322,0.0251068376068376,acquired,60
34,0.0863,0.0863,0.3333333333333333,0.0038550707805289,0.0051403622674775,0.0042735042735042,between,60
35,0.0,0.0,0.0,0.0,0.0,0.0,loops.,60
36,0.0,0.0,0.0,0.0,0.0,0.0,7.,60
37,0.0,0.0,0.0,0.0,0.0,0.0,a,60
38,0.3560666666666667,0.2805666666666666,1.3333333333333333,0.0281676922351178,0.0331262124419425,0.0293803418803418,map,60
39,0.6361,0.3181333333333333,2.0,0.0541902362908316,0.0362066959734946,0.0502136752136752,that,60
40,0.4151666666666667,0.2750333333333333,1.6666666666666667,0.0365979962512376,0.029334467987568,0.0459401709401709,can,60
41,0.3394333333333333,0.3394333333333333,1.0,0.0280383688397436,0.0374540680610953,0.0251068376068376,mark,60
42,1.0457666666666667,0.291,2.6666666666666665,0.1002102677810715,0.0363082718796111,0.0710470085470085,explored,60
43,0.6096,0.3612666666666667,1.6666666666666667,0.0556126865782474,0.039640090147298,0.0459401709401709,"territories,",60
44,0.0,0.0,0.0,0.0,0.0,0.0,allowing,60
45,0.0864333333333333,0.0864333333333333,0.3333333333333333,0.0038610268574398,0.0051483041172534,0.0042735042735042,you,60
46,0.0,0.0,0.0,0.0,0.0,0.0,to,60
47,0.0970333333333333,0.0970333333333333,0.3333333333333333,0.00433453497185,0.0057796811744407,0.0042735042735042,retain,60
48,0.0,0.0,0.0,0.0,0.0,0.0,your,60
49,0.1294333333333333,0.1294333333333333,0.3333333333333333,0.0057818616611796,0.0077095506699942,0.0042735042735042,knowledge,60
50,0.0,0.0,0.0,0.0,0.0,0.0,of,60
51,0.0862666666666666,0.0862666666666666,0.3333333333333333,0.0038535817613012,0.0051383768050335,0.0042735042735042,the,60
52,0.0808,0.0808,0.3333333333333333,0.0036093826079576,0.0048127609642199,0.0042735042735042,terrain,60
53,0.0809333333333333,0.0809333333333333,0.3333333333333333,0.0036153386848684,0.0048207028139959,0.0042735042735042,between,60
54,0.2479666666666666,0.1185333333333333,0.6666666666666666,0.0110768140348996,0.0070603044508111,0.0085470085470085,loops.,60
55,0.0,0.0,0.0,0.0,0.0,0.0,8.,60
56,0.0971,0.0971,0.3333333333333333,0.0043375130103055,0.0057836520993287,0.0042735042735042,a,60
57,0.1132,0.1132,0.3333333333333333,0.0050567092972871,0.0067426304597735,0.0042735042735042,talisman,60
58,0.0754333333333333,0.0754333333333333,0.3333333333333333,0.003369650512297,0.0044931015107383,0.0042735042735042,that,60
59,0.1671666666666666,0.0754666666666666,0.6666666666666666,0.007467431426942,0.0044950869731823,0.0085470085470085,can,60
60,0.1185666666666666,0.1185666666666666,0.3333333333333333,0.0052964413929477,0.0070622899132551,0.0042735042735042,mark,60
61,0.1348333333333333,0.1348333333333333,0.3333333333333333,0.0060230827760678,0.0080311955859198,0.0042735042735042,completed,60
62,0.1563333333333333,0.0809,0.6666666666666666,0.0069835001779377,0.0048187173515519,0.0085470085470085,"quests,",60
63,0.0916666666666666,0.0916666666666666,0.3333333333333333,0.0040948028761895,0.0054600217209591,0.0042735042735042,allowing,60
64,0.0,0.0,0.0,0.0,0.0,0.0,you,60
65,0.0,0.0,0.0,0.0,0.0,0.0,to,60
66,0.1457666666666666,0.0702333333333333,0.6666666666666666,0.0065114810827552,0.0041833693694766,0.0085470085470085,retain,60
67,0.0,0.0,0.0,0.0,0.0,0.0,your,60
68,0.0,0.0,0.0,0.0,0.0,0.0,progress,60
69,0.0,0.0,0.0,0.0,0.0,0.0,in,60
70,0.0755333333333333,0.0755333333333333,0.3333333333333333,0.0033741175699801,0.0044990578980703,0.0042735042735042,quest,60
71,0.0,0.0,0.0,0.0,0.0,0.0,lines,60
72,0.0,0.0,0.0,0.0,0.0,0.0,between,60
73,0.0701,0.0701,0.3333333333333333,0.0031314074358642,0.0041754275197007,0.0042735042735042,loops.,60
74,0.0,0.0,0.0,0.0,0.0,0.0,9.,60
75,0.0,0.0,0.0,0.0,0.0,0.0,a,60
76,0.4798333333333333,0.3558666666666667,1.3333333333333333,0.0349716355870696,0.0393184452313724,0.0293803418803418,potion,60
77,0.1723333333333333,0.1723333333333333,0.6666666666666666,0.0179995752518025,0.0240547909513041,0.0208333333333333,that,60
78,0.0969333333333333,0.0969333333333333,0.3333333333333333,0.0043300679141669,0.0057737247871087,0.0042735042735042,can,60
79,0.3505333333333333,0.0969999999999999,1.0,0.0156585261985488,0.0057776957119967,0.0128205128205128,mark,60
80,0.1186666666666666,0.1186666666666666,0.3333333333333333,0.0053009084506308,0.0070682463005871,0.0042735042735042,temporary,60
81,0.0,0.0,0.0,0.0,0.0,0.0,"buffs,",60
82,0.0808,0.0808,0.3333333333333333,0.0036093826079576,0.0048127609642199,0.0042735042735042,allowing,60
83,0.0969999999999999,0.0969999999999999,0.3333333333333333,0.0043330459526223,0.0057776957119967,0.0042735042735042,you,60
84,0.0,0.0,0.0,0.0,0.0,0.0,to,60
85,0.0,0.0,0.0,0.0,0.0,0.0,keep,60
86,0.0,0.0,0.0,0.0,0.0,0.0,any,60
87,0.0861666666666666,0.0861666666666666,0.3333333333333333,0.0038491147036181,0.0051324204177015,0.0042735042735042,temporary,60
88,0.0,0.0,0.0,0.0,0.0,0.0,bonuses,60
89,0.0701,0.0701,0.3333333333333333,0.0031314074358642,0.0041754275197007,0.0042735042735042,between,60
90,0.1294,0.1294,0.6666666666666666,0.0135153483805604,0.0180620306524105,0.0208333333333333,loops.,60
91,0.0701,0.0701,0.3333333333333333,0.0031314074358642,0.0041754275197007,0.0042735042735042,10.,60
92,0.0,0.0,0.0,0.0,0.0,0.0,a,60
93,0.0,0.0,0.0,0.0,0.0,0.0,key,60
94,0.0969666666666666,0.0969666666666666,0.3333333333333333,0.0043315569333946,0.0057757102495527,0.0042735042735042,that,60
95,0.0,0.0,0.0,0.0,0.0,0.0,can,60
96,0.0917666666666666,0.0917666666666666,0.3333333333333333,0.0040992699338726,0.005465978108291,0.0042735042735042,mark,60
97,0.0,0.0,0.0,0.0,0.0,0.0,unlocked,60
98,0.0809333333333333,0.0809333333333333,0.3333333333333333,0.0036153386848684,0.0048207028139959,0.0042735042735042,"doors,",60
99,0.0,0.0,0.0,0.0,0.0,0.0,allowing,60
100,0.0,0.0,0.0,0.0,0.0,0.0,you,60
101,0.0863,0.0863,0.3333333333333333,0.0038550707805289,0.0051403622674775,0.0042735042735042,to,60
102,0.1401333333333333,0.1401333333333333,0.6666666666666666,0.0146364050983709,0.0195602207271339,0.0208333333333333,retain,60
103,0.0,0.0,0.0,0.0,0.0,0.0,your,60
104,0.1402,0.1402,0.6666666666666666,0.0146433681835747,0.0195695262555484,0.0208333333333333,progress,60
105,0.0,0.0,0.0,0.0,0.0,0.0,in,60
106,0.0,0.0,0.0,0.0,0.0,0.0,exploring,60
107,0.0,0.0,0.0,0.0,0.0,0.0,buildings,60
108,0.0,0.0,0.0,0.0,0.0,0.0,between,60
109,0.0,0.0,0.0,0.0,0.0,0.0,loops.,60
0,0.3125333333333333,0.3125333333333333,0.6666666666666666,0.0123714332838528,0.0168922327438347,0.0091324200913242,Here,61
1,0.2804666666666667,0.2804666666666667,0.6666666666666666,0.0111020946726043,0.0151590493074472,0.0091324200913242,are,61
2,0.0,0.0,0.0,0.0,0.0,0.0,some,61
3,0.1833333333333333,0.1833333333333333,0.6666666666666666,0.0072571334322942,0.0099090529107392,0.0091324200913242,suggestions,61
4,0.0917333333333333,0.0917333333333333,0.3333333333333333,0.0048142103173145,0.0058399489004471,0.0049751243781094,items,61
5,0.2480666666666666,0.2480666666666666,0.6666666666666666,0.009819561273297,0.013407849411222,0.0091324200913242,that,61
6,0.0,0.0,0.0,0.0,0.0,0.0,could,61
7,0.1672333333333333,0.0916333333333333,0.6666666666666666,0.008776487340831,0.0058335826770818,0.0099502487562189,be,61
8,0.0,0.0,0.0,0.0,0.0,0.0,added,61
9,0.0,0.0,0.0,0.0,0.0,0.0,to,61
10,0.0,0.0,0.0,0.0,0.0,0.0,game:,61
11,0.0,0.0,0.0,0.0,0.0,0.0,5.,61
12,0.0755333333333333,0.0755333333333333,0.3333333333333333,0.0039640263731957,0.0048086207152664,0.0049751243781094,a,61
13,0.0,0.0,0.0,0.0,0.0,0.0,coin,61
14,0.3716333333333333,0.3716333333333333,1.0,0.0168675313784361,0.0216941407137408,0.0141075444694336,that,61
15,0.6687666666666666,0.3937333333333333,2.0,0.0291151195409014,0.0224736771306038,0.0282150889388673,allows,61
16,0.0,0.0,0.0,0.0,0.0,0.0,you,61
17,0.0,0.0,0.0,0.0,0.0,0.0,to,61
18,0.0,0.0,0.0,0.0,0.0,0.0,mark,61
19,1.1646999999999998,0.2264333333333333,3.0,0.0472159849054095,0.0130675296230947,0.0415048047434062,anything,61
20,0.2588666666666666,0.2588666666666666,1.0,0.0117765529739035,0.0151316672109686,0.0141075444694336,that,61
21,0.2482,0.2482,0.6666666666666666,0.0098248391885205,0.0134150559951571,0.0091324200913242,uses,61
22,0.2259333333333333,0.2259333333333333,0.6666666666666666,0.0089434273461982,0.0122115564779982,0.0091324200913242,rng,61
23,0.3665333333333333,0.3665333333333333,0.6666666666666666,0.0145089889493649,0.0198108992375434,0.0091324200913242,to,61
24,0.2801333333333333,0.2801333333333333,1.0,0.0119228493789126,0.0157626640819966,0.0141075444694336,be,61
25,0.4315333333333333,0.2480666666666666,1.3333333333333333,0.0170819726208147,0.013407849411222,0.0182648401826484,fixed,61
26,0.2048666666666666,0.2048666666666666,0.6666666666666666,0.0081095167408873,0.0110729162162551,0.0091324200913242,with,61
27,1.2181,0.1292333333333333,5.0,0.0491905117894392,0.0077101111097071,0.0689020650173788,determined,61
28,0.3666999999999999,0.1833666666666666,1.6666666666666667,0.0156285220345882,0.0107404438690056,0.0232399645607578,outcome,61
29,0.2211333333333333,0.2211333333333333,1.0,0.0099364270417084,0.0128339386094452,0.0141075444694336,(say,61
30,0.0,0.0,0.0,0.0,0.0,0.0,a,61
31,0.3452,0.3452,1.0,0.0154742788905582,0.0200068496722444,0.0141075444694336,specific,61
32,0.0,0.0,0.0,0.0,0.0,0.0,dice,61
33,0.0,0.0,0.0,0.0,0.0,0.0,roll),61
34,0.0969999999999999,0.0969999999999999,0.3333333333333333,0.0050906075666371,0.0061752366643536,0.0049751243781094,6.,61
35,0.1132666666666666,0.1132666666666666,0.3333333333333333,0.0059442902101143,0.0072108089984445,0.0049751243781094,a,61
36,0.1132,0.1132,0.3333333333333333,0.0059407915107558,0.0072065648495343,0.0049751243781094,pocket,61
37,0.0,0.0,0.0,0.0,0.0,0.0,watch,61
38,0.0,0.0,0.0,0.0,0.0,0.0,that,61
39,0.1887333333333333,0.0917333333333333,0.6666666666666666,0.0099048178839516,0.0058399489004471,0.0099502487562189,marks,61
40,0.0754666666666666,0.0754666666666666,0.3333333333333333,0.0039605276738372,0.0048043765663562,0.0049751243781094,the,61
41,0.0,0.0,0.0,0.0,0.0,0.0,current,61
42,0.0,0.0,0.0,0.0,0.0,0.0,loop,61
43,0.0700666666666666,0.0700666666666666,0.3333333333333333,0.0036771330257976,0.0044606005046293,0.0049751243781094,and,61
44,0.0,0.0,0.0,0.0,0.0,0.0,anything,61
45,0.0,0.0,0.0,0.0,0.0,0.0,that,61
46,0.1943333333333333,0.1943333333333333,0.6666666666666666,0.0076925614382318,0.0105035960853836,0.0091324200913242,was,61
47,0.1187,0.1187,0.3333333333333333,0.0062294342078332,0.0075567071346265,0.0049751243781094,changed,61
48,0.1508,0.1508,0.6666666666666666,0.0059693221177634,0.0081506464305789,0.0091324200913242,about,61
49,0.2048666666666666,0.2048666666666666,0.3333333333333333,0.0107515031287119,0.0130422696010712,0.0049751243781094,"it,",61
50,0.0,0.0,0.0,0.0,0.0,0.0,it,61
51,0.5497000000000001,0.5497000000000001,1.0,0.0232885756842605,0.0308507079908972,0.0141075444694336,allows,61
52,0.0,0.0,0.0,0.0,0.0,0.0,the,61
53,0.5499333333333333,0.4044666666666667,1.3333333333333333,0.024827722474279,0.0227429915201845,0.0190826688475431,user,61
54,0.0,0.0,0.0,0.0,0.0,0.0,to,61
55,0.1186,0.1186,0.3333333333333333,0.0062241861587954,0.0075503409112612,0.0049751243781094,return,61
56,0.0,0.0,0.0,0.0,0.0,0.0,to,61
57,0.6793333333333335,0.3829666666666666,2.0,0.0288382931200991,0.021166615847218,0.0282150889388673,that,61
58,0.0647,0.0647,0.3333333333333333,0.0033954877274373,0.0041189465173575,0.0049751243781094,exact,61
59,0.0,0.0,0.0,0.0,0.0,0.0,point,61
60,0.0,0.0,0.0,0.0,0.0,0.0,in,61
61,0.0808333333333333,0.0808333333333333,0.3333333333333333,0.0042421729721975,0.005146030553628,0.0049751243781094,that,61
62,0.3236666666666666,0.3236666666666666,0.6666666666666666,0.012812139205014,0.0174939825024142,0.0091324200913242,loop,61
63,0.1833666666666666,0.1833666666666666,1.0,0.0086490851865007,0.010947440661487,0.0141075444694336,without,61
64,0.1725333333333333,0.1725333333333333,0.6666666666666666,0.0068296222991918,0.0093253196119975,0.0091324200913242,increasing,61
65,0.0,0.0,0.0,0.0,0.0,0.0,the,61
66,0.3559333333333334,0.3559333333333334,0.6666666666666666,0.0140893946890978,0.0192379758147043,0.0091324200913242,loop,61
67,0.0,0.0,0.0,0.0,0.0,0.0,counter.,61
68,0.0,0.0,0.0,0.0,0.0,0.0,7.,61
69,0.0,0.0,0.0,0.0,0.0,0.0,a,61
70,0.248,0.248,0.6666666666666666,0.0098169223156853,0.0134042461192545,0.0091324200913242,sword,61
71,0.0,0.0,0.0,0.0,0.0,0.0,that,61
72,0.4691,0.3882666666666667,1.3333333333333333,0.0207239679233114,0.0218148413027732,0.0190826688475431,becomes,61
73,0.3236,0.3236,0.6666666666666666,0.0128095002474022,0.0174903792104466,0.0091324200913242,stronger,61
74,0.0,0.0,0.0,0.0,0.0,0.0,with,61
75,0.4311666666666666,0.4311666666666666,1.0,0.0183196722081208,0.0242376989370696,0.0141075444694336,every,61
76,0.2857333333333333,0.2857333333333333,1.0,0.0123560182880045,0.0162229914151662,0.0141075444694336,subsequent,61
77,0.0,0.0,0.0,0.0,0.0,0.0,loops,61
78,0.2967333333333333,0.2967333333333333,1.0,0.012788007326955,0.0168149711620399,0.0141075444694336,8.,61
79,0.1994666666666666,0.1132333333333333,0.6666666666666666,0.0104681084806723,0.0072086869239894,0.0099502487562189,a,61
80,0.0,0.0,0.0,0.0,0.0,0.0,bag,61
81,0.3880333333333333,0.3880333333333333,1.0,0.0167515447962996,0.0220101878587823,0.0141075444694336,that,61
82,0.1241333333333333,0.0863333333333333,0.6666666666666666,0.006514578205552,0.0054961728387202,0.0099502487562189,allows,61
83,0.2588333333333333,0.2588333333333333,1.0,0.0113578288770407,0.0148187295193199,0.0141075444694336,you,61
84,0.0862666666666666,0.0862666666666666,0.3333333333333333,0.0045273169699164,0.00549192868981,0.0049751243781094,to,61
85,0.3770666666666666,0.1939999999999999,1.3333333333333333,0.0149259442520204,0.0104855796255458,0.0182648401826484,bring,61
86,0.1185666666666666,0.1185666666666666,0.3333333333333333,0.0062224368091162,0.0075482188368061,0.0049751243781094,one,61
87,0.0809333333333333,0.0809333333333333,0.3333333333333333,0.0042474210212353,0.0051523967769933,0.0049751243781094,non,61
88,0.4417999999999999,0.4417999999999999,1.0,0.0187392963345737,0.0248114627204784,0.0141075444694336,special,61
89,0.0,0.0,0.0,0.0,0.0,0.0,item,61
90,0.1835333333333333,0.1835333333333333,0.6666666666666666,0.0072650503051294,0.0099198627866418,0.0091324200913242,across,61
91,0.0,0.0,0.0,0.0,0.0,0.0,the,61
92,0.0755666666666666,0.0755666666666666,0.3333333333333333,0.003965775722875,0.0048107427897215,0.0049751243781094,loop,61
93,0.2374,0.2374,0.6666666666666666,0.0093973280554181,0.0128313226964154,0.0091324200913242,without,61
94,0.0808333333333333,0.0808333333333333,0.3333333333333333,0.0042421729721975,0.005146030553628,0.0049751243781094,getting,61
95,0.1615333333333333,0.1615333333333333,0.6666666666666666,0.0063941942932541,0.0087307764373531,0.0091324200913242,their,61
96,0.2263333333333333,0.2263333333333333,0.6666666666666666,0.0089592610918687,0.0122331762298035,0.0091324200913242,information,61
97,0.0,0.0,0.0,0.0,0.0,0.0,reset,61
98,0.0,0.0,0.0,0.0,0.0,0.0,9.,61
99,0.0,0.0,0.0,0.0,0.0,0.0,a,61
100,0.2912,0.2912,0.6666666666666666,0.011526966848095,0.0157391793142214,0.0091324200913242,pair,61
101,0.0,0.0,0.0,0.0,0.0,0.0,of,61
102,0.0,0.0,0.0,0.0,0.0,0.0,boots,61
103,0.0,0.0,0.0,0.0,0.0,0.0,that,61
104,0.4259666666666666,0.4259666666666666,1.0,0.0183218910171232,0.0241117295437268,0.0141075444694336,allows,61
105,0.1132666666666666,0.1132666666666666,0.3333333333333333,0.0059442902101143,0.0072108089984445,0.0049751243781094,you,61
106,0.4097666666666666,0.4097666666666666,1.0,0.0177494036572112,0.0232873981510275,0.0141075444694336,to,61
107,0.0699999999999999,0.0699999999999999,0.3333333333333333,0.0036736343264391,0.004456356355719,0.0049751243781094,mark,61
108,0.0,0.0,0.0,0.0,0.0,0.0,a,61
109,0.3398,0.3398,1.0,0.0147721900118415,0.0193509762794386,0.0141075444694336,location,61
110,0.0,0.0,0.0,0.0,0.0,0.0,to,61
111,0.6686,0.2694666666666667,2.0,0.0264661058881741,0.0145645061328029,0.0273972602739726,spawn,61
112,0.0,0.0,0.0,0.0,0.0,0.0,at,61
113,0.2263333333333333,0.2263333333333333,1.0,0.0099324887492124,0.0129586262889027,0.0141075444694336,when,61
114,0.0,0.0,0.0,0.0,0.0,0.0,the,61
115,0.0,0.0,0.0,0.0,0.0,0.0,loop,61
116,0.2049333333333333,0.2049333333333333,0.6666666666666666,0.008112155698499,0.0110765195082227,0.0091324200913242,resets,61
117,0.1294,0.1294,0.3333333333333333,0.0067909754548746,0.008237893034715,0.0049751243781094,10.,61
118,0.0,0.0,0.0,0.0,0.0,0.0,a,61
119,0.7383000000000001,0.4688333333333332,1.6666666666666667,0.0304068511021873,0.0262210086294318,0.0232399645607578,hammer,61
120,0.0,0.0,0.0,0.0,0.0,0.0,that,61
121,1.0407666666666666,0.3774666666666667,2.6666666666666665,0.0434923076069875,0.0212311080040314,0.0373475090301915,permanently,61
122,0.5118999999999999,0.1400333333333333,2.0,0.0222789005470739,0.0083976632331609,0.0282150889388673,destroy,61
123,0.0,0.0,0.0,0.0,0.0,0.0,an,61
124,0.1293,0.0647333333333333,0.6666666666666666,0.0067857274058368,0.0041210685918126,0.0099502487562189,object,61
125,0.3072999999999999,0.3072999999999999,1.0,0.0130682935580597,0.0172832353995972,0.0141075444694336,in,61
126,0.0,0.0,0.0,0.0,0.0,0.0,the,61
127,0.3555333333333333,0.1723333333333333,1.6666666666666667,0.0178263336680788,0.0103507754123876,0.0240577932256525,world,61
0,0.0,0.0,0.0,0.0,0.0,0.0,I,62
1,0.4258999999999999,0.4258999999999999,1.0,0.1388988816447781,0.1951737547988233,0.125,fine,62
2,0.8679,0.372,2.0,0.2756336575201214,0.1695290154508414,0.25,and,62
3,0.2156,0.2156,0.6666666666666666,0.0640941792020928,0.0952296819787986,0.0833333333333333,how,62
4,0.3234333333333333,0.3234333333333333,1.0,0.1068326094400277,0.1489931228390136,0.125,can,62
5,0.5716,0.4853,1.3333333333333333,0.190233144136902,0.2211071282533824,0.1666666666666666,J,62
6,0.566,0.2425333333333333,1.6666666666666667,0.1794685072747638,0.1135613868554713,0.2083333333333333,assist,62
7,0.1131333333333333,0.1131333333333333,0.3333333333333333,0.0448390207813139,0.0564059098236692,0.0416666666666666,you,62
8,0.0,0.0,0.0,0.0,0.0,0.0,today?,62
0,0.0,0.0,0.0,0.0,0.0,0.0,I'm,63
1,1.2939333333333334,0.4205333333333333,1.6666666666666667,0.3232113069996713,0.2312587860961465,0.1719576719576719,doing,63
2,0.3291333333333333,0.2157333333333333,1.3333333333333333,0.0800296717513967,0.1183366688648584,0.1216931216931216,"swell,",63
3,0.8675666666666665,0.2750333333333333,2.333333333333333,0.2168394086949878,0.1514857670527683,0.246031746031746,thanks,63
4,0.1024666666666666,0.1024666666666666,0.3333333333333333,0.0243695547046559,0.054134967596506,0.0238095238095238,for,63
5,0.4529,0.2103,1.6666666666666667,0.1096112276003919,0.1158301120583716,0.1455026455026455,asking!,63
6,0.4744333333333333,0.3613333333333333,1.3333333333333333,0.1164846694186186,0.1999846169333737,0.1216931216931216,How,63
7,0.5332666666666667,0.2317333333333333,2.0,0.1294541608302775,0.1289690813979752,0.1693121693121693,about,63
8,0.0,0.0,0.0,0.0,0.0,0.0,you?,63
0,0.7061333333333333,0.2426666666666666,2.0,0.0473658289570329,0.0272648692361672,0.0475,Although,64
1,0.0809333333333333,0.0809333333333333,0.3333333333333333,0.0067153446177674,0.008917487530943,0.0074074074074074,there,64
2,0.3988,0.2479666666666666,1.3333333333333333,0.0273700685325254,0.0289712513287558,0.0311574074074074,are,64
3,0.0863,0.0863,0.3333333333333333,0.0046675392386989,0.0072583222594156,0.0066666666666666,many,64
4,0.3669,0.2103666666666666,1.3333333333333333,0.0226498617119219,0.0202260233672543,0.0274074074074074,different,64
5,0.7871,0.2102666666666666,2.0,0.0478150374928428,0.026256961361499,0.04375,formatting,64
6,0.1617999999999999,0.1617999999999999,0.6666666666666666,0.01155316749496,0.0161378126845747,0.014074074074074,styles,64
7,0.1833,0.1833,0.3333333333333333,0.0099137884409445,0.0154165755521539,0.0066666666666666,to,64
8,0.1778333333333333,0.1778333333333333,0.6666666666666666,0.013807398506879,0.0218040664748867,0.0170833333333333,choose,64
9,0.1615666666666666,0.1615666666666666,0.6666666666666666,0.0116984727469176,0.0162607445846242,0.014074074074074,"from,",64
10,0.7279,0.2264666666666666,2.6666666666666665,0.0509805651540743,0.0264454515062005,0.0623148148148148,preference,64
11,0.4475666666666667,0.2643,1.3333333333333333,0.0432049681648313,0.0400686790211773,0.0356481481481481,is,64
12,0.5393,0.1023666666666666,1.6666666666666667,0.0291680638636191,0.0086096205711338,0.0333333333333333,typically,64
13,0.1024333333333333,0.1024333333333333,0.3333333333333333,0.0055401112709624,0.0086152276180703,0.0066666666666666,the,64
14,0.5985666666666667,0.1941,2.0,0.0577588737908144,0.026573503524221,0.0564814814814814,confounding,64
15,0.4043333333333334,0.1941,1.3333333333333333,0.0396183933423691,0.026573503524221,0.0386574074074074,factor,64
16,0.0971,0.0971,0.3333333333333333,0.0080567540657152,0.0106987813746446,0.0074074074074074,for,64
17,0.1994333333333333,0.1994333333333333,0.6666666666666666,0.0187832515187142,0.0280211884741494,0.017824074074074,what,64
18,0.1132333333333333,0.1132333333333333,0.3333333333333333,0.0093953977209868,0.0124764024475344,0.0074074074074074,any,64
19,0.3343333333333333,0.2535,1.0,0.0232217391231348,0.0259599690484336,0.0207407407407407,one,64
